Class,class_num,Species,CHM,GreenVariance,GreenSkewness,GreenEntropy,GreenBand2,BlueBand3,RedBand1
sens. perennial,5,unknown,-5.6203432,5.4049253,0.0347143,5.4049253,127,102,147
sens. perennial,5,unknown,-1.520164,5.4062786,-0.3294824,5.4062786,194,168,211
sens. perennial,5,unknown,-7.7025957,5.4099178,-0.0138204,5.4099178,191,167,203
sens. perennial,5,unknown,-3.4551594,5.4101205,0.7609602,5.4101205,164,131,179
sens. perennial,5,unknown,-5.3072648,5.4092965,0.1048335,5.4092965,142,110,162
sens. perennial,5,unknown,-10.931983,5.4045434,-0.2401586,5.4045434,146,115,165
sens. perennial,5,unknown,-2.9636917,5.4100885,-0.2603992,5.4100885,157,128,172
sens. perennial,5,unknown,-4.8116322,5.4079919,0.1668219,5.4079919,176,150,188
sens. perennial,5,unknown,-7.8595872,5.3947992,0.2321583,5.3947992,98,67,121
sens. perennial,5,unknown,-11.6603851,5.3988314,-0.6201412,5.3988314,144,107,162
sens. perennial,5,unknown,0.7391405,5.4023337,0.4919749,5.4023337,110,94,128
sens. perennial,5,unknown,-3.1724961,5.4067864,-0.0205096,5.4067864,114,87,130
sens. perennial,5,unknown,2.6514678,5.3953209,0.1816268,5.3953209,166,136,173
sens. perennial,5,unknown,0.4505482,5.4079452,0.1304273,5.4079452,182,155,192
sens. perennial,5,unknown,-3.9265144,5.4051042,-0.3508143,5.4051042,147,106,166
sens. perennial,5,unknown,-5.36724,5.4068599,0.7611182,5.4068599,140,114,156
sens. perennial,5,unknown,-7.4689527,5.3924394,0.1159183,5.3924394,137,101,157
sens. perennial,5,unknown,-4.7901173,5.3869309,0.0695852,5.3869309,187,158,201
sens. perennial,5,unknown,-20.0805035,5.4057689,-0.0808346,5.4057689,171,142,188
sens. perennial,5,unknown,-7.2762914,5.4085255,0.351541,5.4085255,167,143,182
sens. perennial,5,unknown,-4.2290807,5.4097381,0.4489788,5.4097381,149,113,168
sens. perennial,5,unknown,-3.8958054,5.4056573,-0.1957443,5.4056573,156,128,173
sens. perennial,5,unknown,-9.0131493,5.4048619,0.4480862,5.4048619,147,124,163
sens. perennial,5,unknown,-5.9002862,5.4079204,0.3008237,5.4079204,172,147,188
sens. perennial,5,unknown,1.2103761,5.4125032,0.0119839,5.4125032,147,121,166
sens. perennial,5,unknown,-4.2092862,5.4103742,-0.0723561,5.4103742,185,151,205
sens. perennial,5,unknown,-3.028899,5.4106536,-0.2707849,5.4106536,214,189,230
sens. perennial,5,unknown,-5.1557741,5.3905725,-0.0474363,5.3905725,144,119,160
sens. perennial,5,unknown,-3.8777945,5.3958712,-0.1373494,5.3958712,182,155,191
sens. perennial,5,unknown,-7.1512933,5.4087481,0.1617829,5.4087481,168,135,182
sens. perennial,5,unknown,-0.7716045,5.4104972,-0.2074949,5.4104972,169,136,185
sens. perennial,5,unknown,2.2125053,5.4119902,-0.2754748,5.4119902,177,151,192
sens. perennial,5,unknown,-7.3657827,5.3852749,0.3565824,5.3852749,136,111,147
sens. perennial,5,unknown,-3.1128271,5.4071646,-0.4628583,5.4071646,177,144,192
sens. perennial,5,unknown,-4.4287925,5.3914418,-0.13739,5.3914418,153,120,166
sens. perennial,5,unknown,-0.7435154,5.4087496,0.1095871,5.4087496,151,127,163
sens. perennial,5,unknown,1.3609256,5.4129605,0.1135968,5.4129605,188,164,206
sens. perennial,5,unknown,-0.9818065,5.4042954,0.2695137,5.4042954,180,156,192
sens. perennial,5,unknown,-7.0627322,5.4047384,0.490871,5.4047384,141,117,159
sens. perennial,5,unknown,-4.8111501,5.4104161,-0.0877053,5.4104161,163,134,184
sens. perennial,5,unknown,-6.7789149,5.4122148,-0.2924308,5.4122148,152,121,167
sens. perennial,5,unknown,-7.4935069,5.4051409,-0.7939695,5.4051409,201,168,220
sens. perennial,5,unknown,-4.8088074,5.4104695,-0.064611,5.4104695,158,132,170
sens. perennial,5,unknown,-8.7882462,5.4082556,0.0946629,5.4082556,146,122,166
sens. perennial,5,unknown,-6.5699582,5.397543,-0.5009362,5.397543,166,123,185
sens. perennial,5,unknown,6.7075114,5.4123411,-0.2949224,5.4123411,170,144,186
sens. perennial,5,unknown,-2.9787045,5.3820124,0.0886502,5.3820124,150,119,159
sens. perennial,5,unknown,-1.3322885,5.4059658,0.7179842,5.4059658,140,113,151
sens. perennial,5,unknown,-6.9210129,5.4064288,0.6278216,5.4064288,153,121,168
sens. perennial,5,unknown,-2.6312642,5.4105387,-0.1669312,5.4105387,152,121,173
sens. perennial,5,unknown,-2.9856069,5.4061518,0.5167232,5.4061518,159,133,173
sens. perennial,5,unknown,2.1100476,5.4069052,0.5070834,5.4069052,133,108,149
sens. perennial,5,unknown,-9.8375549,5.4120545,0.0486444,5.4120545,169,139,185
sens. perennial,5,unknown,-2.9174218,5.3764753,0.1837972,5.3764753,166,140,178
sens. perennial,5,unknown,-4.454464,5.3979244,-0.3393235,5.3979244,117,82,140
sens. perennial,5,unknown,-1.3011615,5.408669,-0.3956614,5.408669,191,167,203
sens. perennial,5,unknown,-2.0523112,5.4065161,0.0246244,5.4065161,179,147,196
sens. perennial,5,unknown,-0.7600077,5.4137602,-0.4540624,5.4137602,203,173,220
sens. perennial,5,unknown,1.813568,5.3716149,0.1535174,5.3716149,188,163,192
sens. perennial,5,unknown,-7.9224319,5.4109821,-0.661656,5.4109821,199,170,213
sens. perennial,5,unknown,-5.5275722,5.4043851,0.5539953,5.4043851,195,170,211
sens. perennial,5,unknown,1.6235776,5.4114332,0.1813138,5.4114332,171,145,183
sens. perennial,5,unknown,-7.0661688,5.4023514,-0.5364043,5.4023514,203,171,222
sens. perennial,5,unknown,-4.5864868,5.4131508,-0.3648702,5.4131508,165,143,183
sens. perennial,5,unknown,-9.0291548,5.40238,0.2789117,5.40238,130,105,148
sens. perennial,5,unknown,-2.1244154,5.3978949,0.0891459,5.3978949,133,106,141
sens. perennial,5,unknown,-19.0742626,5.4081173,-0.4112075,5.4081173,149,117,160
sens. perennial,5,unknown,-0.8262085,5.4064546,-0.2302826,5.4064546,168,145,182
sens. perennial,5,unknown,-3.4273703,5.3848138,0.1414521,5.3848138,176,151,188
sens. perennial,5,unknown,-7.5769277,5.3797121,0.0810701,5.3797121,78,45,87
sens. perennial,5,unknown,-8.4707298,5.4114356,0.1814232,5.4114356,161,125,179
sens. perennial,5,unknown,2.2726929,5.410193,-0.2449126,5.410193,194,171,209
sens. perennial,5,unknown,-11.6168776,5.405797,-0.1280465,5.405797,182,153,197
shrub,1,rubber rabbitbrush,17.045248,5.4011683,0.1315045,5.4011683,119,93,97
shrub,1,rubber rabbitbrush,-5.0799227,5.4037328,0.1044694,5.4037328,116,87,101
shrub,1,rubber rabbitbrush,12.8204308,5.3985591,-0.3302718,5.3985591,102,76,86
shrub,1,rubber rabbitbrush,-19.2573719,5.3931532,-0.0167503,5.3931532,81,60,71
shrub,1,rubber rabbitbrush,53.7136307,5.3864141,0.3636284,5.3864141,109,88,94
shrub,1,rubber rabbitbrush,1.3804764,5.3834391,0.1237891,5.3834391,91,72,74
shrub,1,rubber rabbitbrush,54.5321541,5.3902903,-0.0888293,5.3902903,158,132,140
shrub,1,rubber rabbitbrush,53.2354012,5.3797998,0.1685626,5.3797998,123,105,110
shrub,1,rubber rabbitbrush,26.4561081,5.4005799,0.2327173,5.4005799,100,66,75
shrub,1,rubber rabbitbrush,-0.581324,5.3819723,0.2503521,5.3819723,108,100,96
shrub,1,rubber rabbitbrush,-14.6518402,5.3889589,0.0311987,5.3889589,161,139,143
shrub,1,rubber rabbitbrush,15.3246756,5.4103179,-0.199102,5.4103179,152,131,137
shrub,1,rubber rabbitbrush,-13.08389,5.3994279,-0.1415283,5.3994279,105,75,92
shrub,1,rubber rabbitbrush,-11.4999285,5.3963647,0.1430314,5.3963647,121,102,106
shrub,1,rubber rabbitbrush,43.2327309,5.3846278,0.7064222,5.3846278,78,51,62
shrub,1,rubber rabbitbrush,10.5142641,5.4052544,0.0015899,5.4052544,120,95,102
shrub,1,rubber rabbitbrush,-14.1930227,5.3916163,-0.3454274,5.3916163,99,75,87
shrub,1,rubber rabbitbrush,-7.5392485,5.4021492,0.0765951,5.4021492,83,52,68
shrub,1,rubber rabbitbrush,26.9161377,5.3709249,0.2747661,5.3709249,49,40,39
shrub,1,rubber rabbitbrush,41.3026657,5.3923841,0.1862445,5.3923841,94,74,78
shrub,1,rubber rabbitbrush,-4.5080681,5.3770542,0.4937663,5.3770542,74,67,62
shrub,1,rubber rabbitbrush,23.128624,5.3823519,0.4511506,5.3823519,122,95,102
shrub,1,rubber rabbitbrush,42.8071213,5.4023452,-0.9144345,5.4023452,145,120,130
shrub,1,rubber rabbitbrush,41.1013069,5.4077601,-0.3009233,5.4077601,142,119,124
shrub,1,rubber rabbitbrush,58.3203697,5.3924708,0.100662,5.3924708,123,86,97
shrub,1,rubber rabbitbrush,47.4399796,5.396307,0.0130943,5.396307,115,98,101
shrub,1,rubber rabbitbrush,24.4506187,5.3967228,-0.1878539,5.3967228,96,68,75
shrub,1,rubber rabbitbrush,-9.2266035,5.3719134,-0.0385386,5.3719134,106,87,89
shrub,1,rubber rabbitbrush,47.1709442,5.3976059,-0.1238817,5.3976059,117,91,100
shrub,1,rubber rabbitbrush,15.3873205,5.4004726,0.7646205,5.4004726,112,92,93
shrub,1,rubber rabbitbrush,3.692812,5.3918014,0.2144634,5.3918014,95,75,80
shrub,1,rubber rabbitbrush,-12.867219,5.3911953,0.0946373,5.3911953,103,76,88
shrub,1,rubber rabbitbrush,35.459053,5.3800144,0.2983719,5.3800144,72,46,54
shrub,1,rubber rabbitbrush,50.0157394,5.394146,-0.2527691,5.394146,81,69,69
shrub,1,rubber rabbitbrush,2.670336,5.3898096,0.1498515,5.3898096,139,111,121
shrub,1,rubber rabbitbrush,-0.3845558,5.3981786,-0.1270494,5.3981786,113,88,93
shrub,1,rubber rabbitbrush,26.0286293,5.4016652,-0.0562214,5.4016652,125,99,109
shrub,1,rubber rabbitbrush,53.6639671,5.3928723,-0.0369345,5.3928723,138,121,124
shrub,1,rubber rabbitbrush,33.4792976,5.4005723,-0.0668595,5.4005723,79,56,57
shrub,1,rubber rabbitbrush,23.2798805,5.3958826,-0.8143134,5.3958826,135,106,120
shrub,1,rubber rabbitbrush,47.6723557,5.4000545,0.3806755,5.4000545,141,107,117
shrub,1,rubber rabbitbrush,-14.1192017,5.3935771,-0.7484946,5.3935771,121,96,108
shrub,1,rubber rabbitbrush,11.514554,5.3901258,-0.5750642,5.3901258,115,90,99
shrub,1,rubber rabbitbrush,10.9577627,5.3848734,0.0608203,5.3848734,105,90,91
shrub,1,rubber rabbitbrush,0.0645795,5.4000292,-0.1934548,5.4000292,145,120,129
shrub,1,rubber rabbitbrush,-18.0302219,5.3907008,0.2606558,5.3907008,126,102,108
shrub,1,rubber rabbitbrush,51.5144577,5.4034872,-0.3547755,5.4034872,122,101,105
shrub,1,rubber rabbitbrush,11.9240122,5.4041095,0.0755249,5.4041095,155,126,130
shrub,1,rubber rabbitbrush,11.9063673,5.391583,-0.0254074,5.391583,98,78,81
shrub,1,rubber rabbitbrush,-7.8664088,5.3899493,-0.2491417,5.3899493,91,65,78
shrub,1,rubber rabbitbrush,-22.3424282,5.3851919,0.1459901,5.3851919,93,73,81
shrub,1,rubber rabbitbrush,-7.6210399,5.4020844,0.0543832,5.4020844,127,102,111
forb,3,unknown,3.1232181,5.4105353,0.045284,5.4105353,173,130,176
forb,3,unknown,-0.1749101,5.4084802,0.2625687,5.4084802,190,157,183
forb,3,unknown,-3.9717309,5.4079146,0.5636967,5.4079146,206,174,201
forb,3,unknown,-5.9829159,5.4077191,-0.2873433,5.4077191,196,165,197
forb,3,unknown,-7.1417842,5.3951488,-0.0762164,5.3951488,160,129,161
forb,3,unknown,2.3108001,5.4062653,-0.1255701,5.4062653,202,158,203
forb,3,unknown,4.6664214,5.4102011,-0.2772412,5.4102011,181,139,175
forb,3,unknown,-5.2489438,5.4126148,-0.5279926,5.4126148,182,145,189
forb,3,unknown,-11.0701189,5.4056902,-0.1646546,5.4056902,182,134,183
forb,3,unknown,-15.9898586,5.4077272,0.0252983,5.4077272,203,171,208
forb,3,unknown,-2.9277563,5.4091105,-0.2702452,5.4091105,174,136,168
forb,3,unknown,-13.2627249,5.4056463,0.2627846,5.4056463,178,134,177
forb,3,unknown,-8.5443487,5.4095578,0.2588095,5.4095578,181,143,181
forb,3,unknown,-7.3602777,5.4030542,0.1257468,5.4030542,149,110,147
forb,3,unknown,-8.2871246,5.3958445,-0.6390898,5.3958445,132,95,131
forb,3,unknown,1.1273606,5.4137511,-0.1272194,5.4137511,188,167,193
forb,3,unknown,-4.9571939,5.4085593,-0.1759297,5.4085593,196,151,190
forb,3,unknown,-9.4437599,5.3919797,0.2629876,5.3919797,104,72,99
forb,3,unknown,4.2855201,5.4120493,-0.4037198,5.4120493,213,176,218
forb,3,unknown,0.76896,5.4088898,-0.4553132,5.4088898,221,185,223
forb,3,unknown,-3.0519314,5.4113913,-0.0437794,5.4113913,166,126,168
forb,3,unknown,-4.0755372,5.4052796,0.3855882,5.4052796,130,89,132
forb,3,unknown,-2.874176,5.4026675,0.2638813,5.4026675,144,106,144
forb,3,unknown,-1.749064,5.4115186,-0.4920157,5.4115186,192,154,197
forb,3,unknown,-6.2471943,5.3974605,-0.1786106,5.3974605,202,166,197
forb,3,unknown,-13.5868311,5.4081545,-0.0177846,5.4081545,201,167,207
forb,3,unknown,-8.0223808,5.3953347,-0.004952,5.3953347,120,83,115
forb,3,unknown,-3.595505,5.4022002,0.0275999,5.4022002,197,154,194
forb,3,unknown,4.2810626,5.4109817,-0.2333371,5.4109817,195,146,187
forb,3,unknown,-11.2309761,5.402245,0.1404374,5.402245,165,122,159
forb,3,unknown,-4.3848038,5.4027181,-0.1359339,5.4027181,151,114,147
forb,3,unknown,2.2133279,5.4099302,-0.6180801,5.4099302,117,68,107
forb,3,unknown,-7.2982402,5.4014812,0.2888918,5.4014812,149,106,148
forb,3,unknown,-8.0903463,5.4123478,-0.7170156,5.4123478,185,147,187
forb,3,unknown,-12.0069427,5.4121695,-0.0135151,5.4121695,173,139,166
forb,3,unknown,-9.8663683,5.4070625,-0.1652456,5.4070625,192,151,190
forb,3,unknown,-7.1499124,5.3946004,-0.6560106,5.3946004,186,156,191
forb,3,unknown,-9.845396,5.4060702,-0.4666661,5.4060702,187,144,188
forb,3,unknown,0.282584,5.4112082,-0.6088293,5.4112082,198,150,192
forb,3,unknown,-7.9851313,5.4096985,-0.6290004,5.4096985,172,132,173
forb,3,unknown,-2.2659891,5.4123607,0.2454559,5.4123607,176,138,171
forb,3,unknown,4.1165409,5.4119663,-0.398905,5.4119663,210,174,216
forb,3,unknown,9.9368467,5.4104247,-0.3728049,5.4104247,186,150,198
forb,3,unknown,-0.344896,5.4098372,-0.5103434,5.4098372,210,169,205
forb,3,unknown,-13.4482555,5.4046979,-0.5734957,5.4046979,205,163,198
forb,3,unknown,-8.1970015,5.4015608,0.1240894,5.4015608,109,77,114
forb,3,unknown,-5.9596267,5.4025068,0.3215636,5.4025068,155,117,158
forb,3,unknown,11.255764,5.4038563,-0.5252566,5.4038563,215,181,219
forb,3,unknown,-0.7851956,5.4112029,-0.6144342,5.4112029,172,124,160
forb,3,unknown,2.3085122,5.407124,0.4529906,5.407124,184,148,182
forb,3,unknown,-3.7874162,5.4060292,-0.146926,5.4060292,206,171,199
forb,3,unknown,-6.2417731,5.4072585,0.0829664,5.4072585,145,102,142
forb,3,unknown,-2.0130489,5.4096618,-0.4053769,5.4096618,212,180,216
forb,3,unknown,-9.5130243,5.403604,-1.389599,5.403604,197,161,194
forb,3,unknown,4.4217935,5.4131899,0.0770929,5.4131899,180,141,184
forb,3,unknown,-1.261768,5.4066124,-0.1852081,5.4066124,182,149,185
forb,3,unknown,-0.163908,5.4088645,-0.0205636,5.4088645,167,134,170
forb,3,unknown,6.9836302,5.4024682,-0.4334381,5.4024682,191,162,205
forb,3,unknown,-8.5587444,5.3962131,0.0053022,5.3962131,149,118,148
perennial graminoid,4,unknown,-0.820881,5.4075179,-0.3930755,5.4075179,137,118,144
perennial graminoid,4,unknown,-0.1307173,5.4095802,0.4113544,5.4095802,145,133,156
perennial graminoid,4,unknown,0.2722566,5.4112644,0.4142374,5.4112644,135,119,141
perennial graminoid,4,unknown,3.9906054,5.4126,0.1617791,5.4126,169,155,175
perennial graminoid,4,unknown,-4.0519433,5.4129853,-0.4954536,5.4129853,174,155,178
perennial graminoid,4,unknown,5.3031678,5.4131217,-0.2458729,5.4131217,165,146,168
perennial graminoid,4,unknown,5.633708,5.4133515,0.0989246,5.4133515,167,151,173
perennial graminoid,4,unknown,1.9060165,5.4120088,-0.679873,5.4120088,156,138,163
perennial graminoid,4,unknown,7.2718272,5.4127707,-0.0859168,5.4127707,161,146,170
perennial graminoid,4,unknown,1.0750545,5.4092393,-0.2234673,5.4092393,124,108,130
perennial graminoid,4,unknown,6.8565364,5.4146657,0.3859387,5.4146657,177,158,180
perennial graminoid,4,unknown,-2.158179,5.4121275,0.1047099,5.4121275,164,145,171
perennial graminoid,4,unknown,8.0920849,5.4129739,-0.471079,5.4129739,156,140,162
perennial graminoid,4,unknown,0.546702,5.4118199,0.0171164,5.4118199,140,123,150
perennial graminoid,4,unknown,3.88432,5.4114475,0.5773193,5.4114475,134,115,139
perennial graminoid,4,unknown,-5.9348989,5.4146247,0.5935448,5.4146247,169,156,177
perennial graminoid,4,unknown,-2.9957678,5.4147429,0.4519677,5.4147429,158,146,164
perennial graminoid,4,unknown,4.9877148,5.4109383,-0.2186165,5.4109383,124,108,136
perennial graminoid,4,unknown,3.894388,5.4098134,0.5291731,5.4098134,137,121,143
perennial graminoid,4,unknown,-6.5092702,5.4139972,0.144009,5.4139972,145,129,157
perennial graminoid,4,unknown,5.2908907,5.4116135,-0.1266021,5.4116135,155,136,160
perennial graminoid,4,unknown,5.6130013,5.4132428,0.770494,5.4132428,199,185,205
perennial graminoid,4,unknown,6.1540766,5.4129825,0.2151411,5.4129825,160,145,166
perennial graminoid,4,unknown,4.4829988,5.4113741,0.3492436,5.4113741,142,129,152
perennial graminoid,4,unknown,-4.3686399,5.4130383,-0.2668084,5.4130383,163,146,169
perennial graminoid,4,unknown,-3.5688241,5.4107618,0.1594179,5.4107618,153,137,159
perennial graminoid,4,unknown,2.961839,5.4115682,0.1971705,5.4115682,148,129,155
perennial graminoid,4,unknown,5.3055124,5.4101434,0.3772362,5.4101434,164,143,172
perennial graminoid,4,unknown,-3.467694,5.4118662,-0.1867614,5.4118662,164,145,171
perennial graminoid,4,unknown,-4.4419546,5.4110312,0.3545164,5.4110312,139,123,147
perennial graminoid,4,unknown,6.4308076,5.4130015,0.3680756,5.4130015,170,156,177
perennial graminoid,4,unknown,-3.7480459,5.4108691,0.1618759,5.4108691,175,157,182
perennial graminoid,4,unknown,-5.8046227,5.412919,0.9422363,5.412919,158,140,161
perennial graminoid,4,unknown,-0.6803449,5.4136543,-0.4681219,5.4136543,174,153,182
perennial graminoid,4,unknown,3.0105407,5.4137216,-0.7649119,5.4137216,165,148,174
perennial graminoid,4,unknown,-7.4494047,5.4112906,0.3176515,5.4112906,150,134,162
perennial graminoid,4,unknown,-0.6360655,5.4087467,-0.2084035,5.4087467,125,109,137
perennial graminoid,4,unknown,-9.9324484,5.4116931,0.3381881,5.4116931,135,122,143
perennial graminoid,4,unknown,-2.3638101,5.4120564,0.1040224,5.4120564,125,108,138
perennial graminoid,4,unknown,5.0001922,5.4114332,-0.0595872,5.4114332,190,176,196
perennial graminoid,4,unknown,6.2235317,5.412694,-0.8024955,5.412694,185,172,193
perennial graminoid,4,unknown,-5.9999566,5.4142647,-0.0519957,5.4142647,148,132,155
perennial graminoid,4,unknown,-10.1224585,5.4127536,0.3299921,5.4127536,167,153,173
perennial graminoid,4,unknown,-0.4848193,5.4106741,0.309847,5.4106741,133,120,141
perennial graminoid,4,unknown,0.2417527,5.4131827,-0.3863768,5.4131827,155,137,162
perennial graminoid,4,unknown,0.228058,5.4139485,0.0372322,5.4139485,159,144,168
perennial graminoid,4,unknown,3.9577785,5.4083748,-0.1247914,5.4083748,153,137,159
perennial graminoid,4,unknown,1.0943432,5.413219,0.2530155,5.413219,136,120,142
perennial graminoid,4,unknown,-5.0256963,5.4127488,-0.0217429,5.4127488,138,120,145
perennial graminoid,4,unknown,-2.2043536,5.412868,-0.4592886,5.412868,152,134,159
perennial graminoid,4,unknown,-2.0888393,5.4105573,0.3745881,5.4105573,140,123,153
perennial graminoid,4,unknown,2.9262896,5.4105024,0.6693528,5.4105024,142,123,150
perennial graminoid,4,unknown,6.2949162,5.414165,0.568392,5.414165,171,155,177
perennial graminoid,4,unknown,-6.1891961,5.4150023,0.3004799,5.4150023,172,159,180
perennial graminoid,4,unknown,0.7979192,5.4097848,-0.508528,5.4097848,124,107,133
perennial graminoid,4,unknown,4.873528,5.4152293,0.0747803,5.4152293,184,167,187
perennial graminoid,4,unknown,6.0539641,5.4096274,0.8362449,5.4096274,143,128,154
perennial graminoid,4,unknown,-6.9415846,5.4134698,0.4731318,5.4134698,173,159,179
perennial graminoid,4,unknown,6.2701969,5.4123254,-0.2642005,5.4123254,174,161,183
perennial graminoid,4,unknown,-0.9541373,5.4061184,-1.1420726,5.4061184,178,161,186
perennial graminoid,4,unknown,-6.9222054,5.4139829,-0.0881749,5.4139829,164,150,170
perennial graminoid,4,unknown,5.4823995,5.4130573,0.3074672,5.4130573,155,140,158
perennial graminoid,4,unknown,0.5988114,5.4083285,-0.4946491,5.4083285,161,143,168
perennial graminoid,4,unknown,0.1174054,5.4091692,-0.6690599,5.4091692,134,117,143
perennial graminoid,4,unknown,4.9949198,5.4137564,0.4860196,5.4137564,188,172,194
perennial graminoid,4,unknown,4.5031571,5.4109073,0.3307555,5.4109073,115,99,121
perennial graminoid,4,unknown,-4.2568283,5.4122195,0.2396623,5.4122195,148,129,156
perennial graminoid,4,unknown,-1.4614559,5.4140635,0.643569,5.4140635,143,129,155
perennial graminoid,4,unknown,3.6985896,5.4107451,0.0600064,5.4107451,146,128,157
perennial graminoid,4,unknown,-4.8484993,5.4104795,0.1483358,5.4104795,180,165,183
perennial graminoid,4,unknown,-3.9047241,5.4108191,0.2028998,5.4108191,155,139,162
perennial graminoid,4,unknown,1.4654605,5.412231,0.4575727,5.412231,150,136,156
perennial graminoid,4,unknown,-0.3417765,5.413393,0.3414428,5.413393,153,134,159
perennial graminoid,4,unknown,1.11713,5.4067521,0.0309171,5.4067521,138,121,147
perennial graminoid,4,unknown,1.778496,5.4111748,-0.1947142,5.4111748,171,153,179
perennial graminoid,4,unknown,-1.22334,5.4103761,0.7053733,5.4103761,152,130,158
perennial graminoid,4,unknown,3.2874219,5.4111419,0.3206514,5.4111419,140,120,148
perennial graminoid,4,unknown,5.1192966,5.4136205,0.1411098,5.4136205,186,173,194
perennial graminoid,4,unknown,-3.4776692,5.4140902,0.178097,5.4140902,163,146,170
perennial graminoid,4,unknown,1.8570895,5.4100103,-0.3337649,5.4100103,146,133,154
perennial graminoid,4,unknown,-0.255478,5.4119887,0.1736512,5.4119887,164,145,172
perennial graminoid,4,unknown,-1.9328319,5.4110641,-0.5945047,5.4110641,159,142,168
perennial graminoid,4,unknown,3.838979,5.4124966,0.3095666,5.4124966,156,141,158
perennial graminoid,4,unknown,-5.2499795,5.4123769,0.3730162,5.4123769,181,167,187
perennial graminoid,4,unknown,-9.8471069,5.411634,0.2014631,5.411634,180,168,187
perennial graminoid,4,unknown,0.018802,5.4129539,0.1226769,5.4129539,158,140,165
perennial graminoid,4,unknown,5.9758339,5.4096484,0.041462,5.4096484,177,162,180
perennial graminoid,4,unknown,-0.999712,5.4145875,-0.4081455,5.4145875,160,141,165
perennial graminoid,4,unknown,-2.09882,5.4096384,-0.3240866,5.4096384,163,146,171
perennial graminoid,4,unknown,-3.1649575,5.4096541,-0.3723022,5.4096541,148,134,160
perennial graminoid,4,unknown,-3.0226738,5.4089618,0.3572235,5.4089618,144,126,155
perennial graminoid,4,unknown,-2.4559679,5.4130702,-0.5945937,5.4130702,167,148,172
perennial graminoid,4,unknown,-1.0958914,5.4130182,0.2275866,5.4130182,185,163,191
perennial graminoid,4,unknown,-2.5475593,5.4131021,0.5797389,5.4131021,142,128,148
perennial graminoid,4,unknown,-9.0687723,5.4098721,-0.2352235,5.4098721,162,143,167
perennial graminoid,4,unknown,0.908096,5.4060068,-1.1190948,5.4060068,115,96,128
perennial graminoid,4,unknown,-2.6351359,5.413137,-0.0376502,5.413137,172,153,179
perennial graminoid,4,unknown,-3.422508,5.4087253,0.3084931,5.4087253,149,131,156
perennial graminoid,4,unknown,-4.6617441,5.4082971,-0.1879243,5.4082971,145,130,161
perennial graminoid,4,unknown,-0.45951,5.4101224,-0.9265877,5.4101224,172,146,180
perennial graminoid,4,unknown,-3.3808563,5.4120378,-0.1841776,5.4120378,166,144,172
perennial graminoid,4,unknown,-1.4911931,5.4140167,-0.8077528,5.4140167,179,163,186
perennial graminoid,4,unknown,-0.3489933,5.4132991,-0.5202971,5.4132991,159,143,166
perennial graminoid,4,unknown,2.5663354,5.4115477,-0.2370016,5.4115477,157,130,168
perennial graminoid,4,unknown,-2.7341158,5.4135327,0.1419532,5.4135327,174,152,180
perennial graminoid,4,unknown,-0.5632515,5.4126549,-0.3024716,5.4126549,162,149,167
perennial graminoid,4,unknown,-9.9196043,5.4092331,0.0926185,5.4092331,120,106,128
perennial graminoid,4,unknown,-3.2802474,5.4123936,0.1620776,5.4123936,171,157,181
perennial graminoid,4,unknown,1.481408,5.4120855,0.2870579,5.4120855,138,107,147
perennial graminoid,4,unknown,-1.9158703,5.4145975,0.0702058,5.4145975,166,147,174
perennial graminoid,4,unknown,-3.1712,5.4109912,-0.6228209,5.4109912,142,124,151
perennial graminoid,4,unknown,-3.4656496,5.4142857,-0.0178105,5.4142857,156,134,167
perennial graminoid,4,unknown,-0.7083085,5.4121289,0.4806946,5.4121289,163,140,168
perennial graminoid,4,unknown,-0.270496,5.4087806,-0.0088035,5.4087806,144,127,155
perennial graminoid,4,unknown,0.0685121,5.4130483,0.6206741,5.4130483,154,137,163
perennial graminoid,4,unknown,-2.5872898,5.4121666,0.0432968,5.4121666,158,139,165
perennial graminoid,4,unknown,-0.9141577,5.410708,0.0605701,5.410708,162,148,170
perennial graminoid,4,unknown,-0.1862785,5.4128337,-0.0585627,5.4128337,133,115,144
perennial graminoid,4,unknown,-4.7909899,5.4136448,0.2075199,5.4136448,160,145,170
perennial graminoid,4,unknown,-3.1148231,5.4135394,0.4864516,5.4135394,154,136,162
perennial graminoid,4,unknown,-0.850496,5.4100451,0.1044799,5.4100451,188,169,195
perennial graminoid,4,unknown,-2.0529611,5.4121809,0.3262788,5.4121809,153,135,161
perennial graminoid,4,unknown,-0.1598291,5.413168,0.3416434,5.413168,146,126,157
perennial graminoid,4,unknown,-4.2608185,5.4127417,0.3110316,5.4127417,138,120,145
perennial graminoid,4,unknown,-2.3656225,5.4120135,0.0487505,5.4120135,137,116,148
perennial graminoid,4,unknown,2.819134,5.4136715,0.6558571,5.4136715,171,152,184
perennial graminoid,4,unknown,-3.2248645,5.4128838,-0.2474918,5.4128838,151,130,164
perennial graminoid,4,unknown,-2.1316686,5.4142113,0.6213567,5.4142113,166,147,174
perennial graminoid,4,unknown,-0.675136,5.4113145,-0.0853798,5.4113145,149,125,161
perennial graminoid,4,unknown,-5.6252589,5.4132271,0.249577,5.4132271,156,137,163
perennial graminoid,4,unknown,-1.1194263,5.4116616,0.1341934,5.4116616,170,151,177
perennial graminoid,4,unknown,2.4486866,5.4128428,0.306803,5.4128428,183,165,190
